timestamp,ACC_0,GYRO_0,LIGHT,MAG_0,PRESS,ACC_1,GYRO_1,MAG_1,ACC_2,GYRO_2,MAG_2,label
5846464633560.0,2.07448425,0.5529380041318478,2675.2083697906364,-32.756166174107136,1016.696281090909,5.75453825,0.3395375000700488,-15.743029293154766,7.08103475,-0.0578892687179166,-39.102593777616505,0.0
5846492924435.0,2.09800747355625,-0.0276672233424932,2221.1791885892844,-31.808496855132915,1016.7178163956612,6.150546735808896,0.1836921988307804,-18.51394246584537,6.032092153590284,0.2472383371068907,-39.97235801962504,0.0
5846527738298.637,4.265258471139739,-0.2593641783745392,1892.258750786537,-32.50273366091813,1016.7321199338844,5.854591024397805,-0.1931046805591526,-17.70302572335215,7.788729496156143,0.218776908653607,-40.27692054276102,0.0
5846561849445.417,3.329213965167535,0.1681727945333087,1883.948392150824,-33.12987799449146,1016.7254754568816,5.419366658029617,0.3062401436275682,-17.084634858049146,7.50494544148422,0.0525873180473901,-39.96007568391363,0.0
5846592760079.23,2.247638619467418,0.6308391978219607,2060.583587406327,-32.460017685310255,1016.6950729815889,5.579893277014067,0.4656627344044188,-17.780793069652486,7.119296571450915,0.3865781435871711,-40.8203829976336,0.0
5846627672810.0,2.359808122238165,0.3836497578724984,2195.699962733653,-31.86983071623796,1016.690836206474,5.656722485699073,0.1863733808764911,-17.922238591517857,6.753229310579675,0.4687324483268593,-41.15144773184921,0.0
5846660722355.454,3.163041439106638,0.1829605221453578,2242.345820395481,-32.55063434672208,1016.7005779662863,5.8428094354030256,-0.2349906977142212,-17.90343862701964,7.034142913814,0.6157413973813901,-40.6816141395693,0.0
5846691967320.417,3.3671130244033667,0.2989894218442361,2278.7448855835705,-33.176545164178485,1016.711850524536,4.82615453085227,-0.0971556263948088,-17.305384003876554,7.59552602442213,0.8492619613623847,-40.255384910990536,0.0
5846726136018.333,4.549895353287762,0.3032426533451925,2312.1009654071445,-33.71035956514675,1016.7329237273912,5.922654387077221,-0.1246803478547049,-16.9863530085181,6.8135230328135,0.6954446438250591,-40.17171488666896,0.0
5846758582060.0,3.480107535648638,0.2776561138214611,2340.8816386147955,-33.67096100408785,1016.7215296581144,7.221460877615915,-0.0090145151867642,-17.013010071931287,7.657934970207241,0.1364719762508993,-40.07857852678003,0.0
5846791253080.833,2.377391551478764,0.2311553588103617,2365.2730895155782,-34.1909530235289,1016.6968022399466,5.469738945110238,-0.0863710933590805,-17.604567711950438,5.993786728727815,-1.3213567080415254,-39.6520871462444,0.0
5846824108893.333,3.6774477301842734,-0.0163717209591154,2385.4615024185464,-33.73629755073411,1016.7144614403538,5.808731197072561,-0.2473609976340995,-18.897686305639738,6.692065802893236,-0.5421801655468351,-39.19336431477147,0.0
5846856732955.833,2.9651964401227207,-0.087578798156958,2401.6330616327546,-33.80498424140854,1016.6940228422706,7.6893101335151,0.0380742366329821,-18.5970700263962,7.266744750696613,0.980005009101513,-39.43047083333333,0.0
