timestamp,ACC_0,GYRO_0,LIGHT,MAG_0,PRESS,ACC_1,GYRO_1,MAG_1,ACC_2,GYRO_2,MAG_2,label
178447081565381.0,7.65036,0.268451,46422.99515293393,-22.407218126492143,1011.3276461666547,5.892478,0.6699073333333333,-27.62707688888891,1.8297463333333333,-0.0051656666666666,14.465276592592591,0.0
178447111904309.56,7.898164379271374,0.211740497466788,38858.43798286711,-22.6449568132498,1010.833323249994,5.645847721660508,0.3913292127406574,-27.502779105820107,1.320426656878903,-0.1309805248030517,13.162029627011714,0.0
178447141834293.5,7.986467815837567,0.3166136833257976,31257.219613165256,-22.333118355316767,1010.4122810624988,5.226202728778891,0.361854936728245,-27.69040097955597,2.1156158803434097,-0.1663700426616217,13.72955253413923,0.0
178447176694443.5,8.264739142028116,0.2530727360455483,28859.116743833485,-21.651831871007957,1010.3151733710938,5.313769019544538,0.3024454423633346,-28.84029363007167,2.5665849557757743,-0.0702956752941269,13.388634800925926,0.0
178447208289266.4,7.933102395306953,0.2171826315683067,31777.20796629868,-21.13437620833333,1010.3197742539064,4.480202582011313,0.3586913552165244,-28.2587421079655,2.011495859978199,-0.0205659314008192,13.010563323001604,0.0
178447242057523.84,7.077192142701889,0.1664875598569855,36005.19319388373,-20.885038627993257,1010.3118139319882,6.917966103198704,0.422445522151058,-28.3628141415422,2.5825523306241416,0.0370272553789829,12.759678728129328,0.0
178447275262474.75,7.426719208324189,0.0169584482904343,37557.38287222137,-21.082340715030284,1010.3038187289357,5.496855160168199,0.3364811451590868,-28.822987287851586,1.7319738971326697,-0.1251539251279031,12.165885056290175,0.0
178447306576687.8,7.767601609111636,0.0797309744709556,38243.54831976036,-20.151483535307925,1010.3110990899696,5.200373292612579,0.327093492445918,-29.028828791008745,2.152479517850981,-0.0275179257924178,12.707054437699412,0.0
178447339313813.7,7.52342251635283,0.0119934352849046,38817.152115322286,-20.190806538201567,1010.3122325570026,5.375752753652872,0.2544957319873279,-28.581126492788464,2.566844873581533,0.008558663737265,11.888262852656672,0.0
178447371800551.47,7.844805108927741,-0.0544112905710541,39276.188827864826,-19.798944646912936,1010.3137725629092,5.081169068321537,0.1771002475095611,-28.51753090056824,2.292544036565913,0.073102401215652,12.164470416952328,0.0
178447404558919.47,7.439989793993466,-0.1052455725966937,39639.88528891792,-20.31871260829664,1010.310581492,5.332268826810234,0.1543397610440997,-28.82447493749996,2.5453156588860333,0.1295737683153547,11.948753735576922,0.0
178447439699419.47,7.523973695047933,-0.2925049642204385,39959.68921957772,-20.032649107489927,1010.3159126244894,5.574474384335587,0.1051165479939939,-28.68566376613868,3.631408681785469,0.1999912971925992,12.251263420490869,0.0
178447473367181.0,8.240496106686907,-0.6784631084381118,40202.2591577736,-20.338738285587212,1010.322485244608,3.989007296839309,0.1218330784784766,-27.76720694711365,4.179292514676544,0.2821599968268285,11.56522519366048,0.0
178447503753790.1,8.166680114236224,-0.4055716206083955,40409.24725666647,-20.19373492344164,1010.3272163692426,4.915162863532472,0.1822251226135786,-27.275346841008197,2.6382625731592926,0.4844369139355816,11.208105759871072,0.0
178447537811467.53,7.1711589735047685,-0.2124796211735011,40652.43681897292,-20.612437598701568,1010.311868946276,5.483019806896762,0.2100766051489166,-26.101671275016308,2.753467614966929,0.3675575500310756,11.237534688640624,0.0
178447570467245.6,7.859235301704483,-0.2255813314608815,40936.62297483221,-19.88959370095885,1010.3191308154354,4.664236917421342,0.1829459443458958,-25.754689375,2.879513868061649,0.3278434942315202,10.127343958333332,0.0
178447603064150.22,7.905199966767303,-0.1494880087880685,41245.616745562336,-19.64102202206524,1010.3197668511796,5.113250907290378,0.236117319082218,-25.47020890443535,3.928197769032172,0.3108031631427925,9.65074147747574,0.0
178447638269679.06,8.02173817825805,-0.0185295509897885,41569.87065384505,-20.029378941114253,1010.323490517094,4.925520990687995,0.2766182350366498,-24.479142285758137,3.142262134295057,0.2321222776164459,9.759917472094592,0.0
178447671840051.47,7.4022244797782255,-0.0036491133959246,41870.17331265947,-20.39786612298008,1010.3128127424548,4.911755343502861,0.3225069131086616,-24.280279446580824,2.815003517458351,0.1905169941825085,9.446283321941216,0.0
178447703645964.34,7.59263694187808,-0.0156355212837431,42158.07401212241,-19.460620848211036,1010.3080530617284,4.710437732222312,0.2939594975805811,-24.03515725,3.8542336073188097,0.1393429306992265,8.905474109889342,0.0
178447736341818.5,8.054419677822775,0.0946180782799555,42457.79571884029,-19.68098202586079,1010.3186875552004,4.269331032446387,0.3152846233430682,-24.172469588413588,3.670480436025299,0.1167371819802601,8.966483374448584,0.0
178447768771964.34,7.655184873474457,0.0025591887742002,42755.98666779306,-19.096875875,1010.317855587827,4.713012177095038,0.3544181611613067,-23.890048577846088,3.637522674625991,0.1104208413388703,8.731002448480558,0.0
178447801518547.66,7.429826724438599,0.0600949169683551,43051.81508459958,-18.29203547773592,1010.3202893472222,5.026493478352858,0.348424530438576,-24.52724036633081,3.555586270383131,0.0912307271547677,8.039513042485376,0.0
178447834379547.66,7.814392032648288,0.0330952694977226,43344.44919487867,-18.199683046296297,1010.3199479753084,4.47542297694211,0.3584656282179471,-24.077423623173477,4.00311135114143,0.0689917083333333,8.003703787037036,0.0
178447866780526.84,7.671092990276564,0.0755453378606029,43633.057224249154,-17.83491678626979,1010.3175023996914,4.834101355259648,0.4058703495769096,-24.144375636976807,3.628492745871309,0.0580515689716277,8.018750375,0.0
178447900710150.22,7.631271603124516,0.1329672249246934,43928.47120724098,-17.63210858243263,1010.3143498461538,4.968699384808479,0.4473169793458698,-24.116918528846156,4.125537659680004,-0.0251600633315276,7.731039778846154,0.0
